id,名称,预制文件名,必填/插件用/不能有空格,英文名字,备注,海外开放（0和空为在国内海外都开放，1为只在国内开放，2为只在海外开放）,描述,名称显示,描述显示,背包容量,饥饿度,饥饿度消耗速率,模型名字,模型贴图ID,ICON,幼年ID,创建ID（大生物生成时创建小生物的ID）,创建概率,"类型: 0-怪物, 1-动物, 2-稀有动物, 3-水生物, 4-移动工具，5-村民（商人）, 6-boss, 7-Npc，8-飞行生物， 9球，10-村民（新野人），11-三栖生物",编辑类型（1生物，2怪物）,编辑模板(0不是模板1是模板),触发器类型（1是动物 2是怪物 3是坐骑 4是村民-人形生物 5是载具）,"怪物属性(0-玩家和npc, 1-野兽,  2-野人,  3-精英,  4-虚空， 5-机械 ，6-外星 ，7-水生 ，8-飞行)",Tick周期,Tick脚本,生命,韧性,韧性恢复（每秒恢复量）,击退抗性,生命加强系数,物理防御,近程物理防御,远程物理防御,爆炸防御,元素防御,燃烧防御,毒素防御,混乱防御,冰冻防御,防御加强系数,"攻击类型:0近程,1:远程,2:爆炸",攻击,削韧值（默认5）,攻击附带buff,元素攻击,燃烧攻击,毒素攻击,混乱攻击,闪电攻击,冰冻攻击,攻击buff（近战）,攻击加强系数,攻击动作时间1/20秒,攻击范围/通用近战范围=1.6,视野范围,质量,高度,宽度,厚度,受击高度,受击宽度,受击厚度,转身速度（默认值30角度，每个tick转多少度）,移动速度,出生灯光上限,出生需要阳光,出生最低高度,出生最高高度,出生最低时间,出生最高时间,出生最低温度,出生最高温度,刷新数量上限,怪物群数量,拾取物品几率,怪物装备组id,怪物装备的几率,掉落1组,掉落1组几率,掉落2组,掉落2组几率,掉落id1,掉落1几率,掉落1数量,掉落id2,掉落2几率,掉落2数量,掉落id3,掉落3几率,掉落3数量,燃烧掉落,燃烧掉落概率,掉落经验,掉落经验概率,掉落的星星数量（数组，两个值随机）,掉落等级经验,主动攻击（1受伤后一起逃跑）,喂养物品id（弃用）,喂养成功几率（弃用）,可否驯养,可否繁殖（弃用）,成长时间（弃用）,可否骑乘（弃用）,是否可对话,受伤声音,死亡声音,说话声音,走路声音,攻击声音1,攻击冷却声音1,攻击声音2,攻击冷却声音2,携带特效,受击特效,死亡特效,模型放缩,模型随机缩放范围下限,击杀分数,繁殖分数,驯服分数,队伍（0= 无队伍， 1 = 队伍1，2=队伍2，99 = 队伍99  ， 101=村落1，102=村落2，199=村落99， 201 = 中立敌对， 202=中立被动）,默认对白,开发者脚本屏蔽召唤（0允许 1禁止）,备注,预缩放(触发器),繁殖类型（1哺乳、2鸟纲，没有填则无法繁殖，哺乳需要草垛，鸟纲需要窝）,"饲料类型（1,1草食消耗1次、1,2草食消耗2次、1,3草食消耗3次、2,1肉食消耗1次、2,2肉食消耗2次、2,3肉食消耗3次、3,1杂食消耗1次、3,2杂食消耗2次、3,3杂食消耗3次）",变蛋枪可否变蛋,温度防御,出生自带buff,出生自带buff组（用|隔开）,初始好感度,好感度上限,AI配置,移动能力 [行走， 游泳，飞行，爬行(暂时不支持)],标签
4651,变形金刚占用,,,,,,,,,,,,110143,1,4651,,,,1,,,,,,,220,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,160,160,160,160,160,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4652.hit,ent.4652.die,ent.4652.idle,,,,,,110143_2,,,1,,,,,,,1,变形坐骑,0.7,,,,,,,,,,,
4652,路障,,OptimusPrime,Optimus Prime,,,,,,,,,110143,1,4652,,,,1,,,,,,,220,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,160,60,60,160,160,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4652.hit,ent.4652.die,ent.4652.idle,ent.4652.foot,ent.4652.attack1,ent.4652.attackstop1,,,110143_2,,,1,,,,,,,1,变形坐骑,0.7,,,,,,,,,,,
4653,山川云海0级,,,,,,,,,,,,110144,,4653,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,200,120,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4653.hit,ent.4653.die,ent.4653.idle,ent.4653.foot,,,,,,,,1,,,,,,,1,,0.7,,,,,,,,,,,
4654,山川云海,,,,,,,,,,,,110144,1,4654,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,380,200,160,280,500,450,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4653.hit,ent.4653.die,ent.4653.idle,ent.4653.foot,ent.4653.attack1,,,,horse_4653_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
4655,邂逅甜心0级,,,,,,,,,,,,110150,,4655,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,200,120,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4655.hit,ent.4655.die,ent.4655.idle,ent.4655.foot,,,,,,,,1,,,,,,,1,,0.7,,,,,,,,,,,
4656,邂逅甜心,,,,,,,,,,,,110150,1,4656,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,380,200,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4655.hit,ent.4655.die,ent.4655.idle,ent.4655.foot,ent.4655.attack1,,,,horse_4655_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
4657,变形金刚占用,,,,,,,,,,,,110145,1,4657,,,,1,,,,,,,220,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,160,160,160,160,160,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4657.hit,ent.4657.die,ent.4657.idle,,,,,,,,,1,,,,,,,1,变形坐骑,0.7,,,,,,,,,,,
4658,擎天圣,,OptimusPrime,Optimus Prime,,,,,,,,,110145,1,4658,,,,1,,,,,,,220,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,160,60,60,160,160,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4657.hit,ent.4657.die,ent.4657.idle,ent.4657.foot,ent.4657.attack1,ent.4657.attackstop1,,,horse_4657_3,,,1,,,,,,,1,变形坐骑,0.7,,,,,,,,,,,
4659,天禄0级,,,,,,,,,,,,110157,,4659,,,,1,,,,,,,220,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,200,120,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4660.hit,ent.4660.die,ent.4660.idle,ent.4660.foot,,,,,,,,1,,,,,,,1,,0.7,,,,,,,,,,,
4660,天禄,,,,,,,,,,,,110157,1,4660,,,,1,,,,,,,220,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,380,200,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4660.hit,ent.4660.die,ent.4660.idle,ent.4660.foot,ent.4660.attack1,,,,horse_4660_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
4661,核桃0级,,,,,,,,,,,,110158,,4661,,,,1,,,,,,,220,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,200,120,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4662.hit,ent.4662.die,ent.4662.idle,ent.4662.foot,,,,,,,,1,,,,,,,1,,0.7,,,,,,,,,,,
4662,核桃,,,,,,,,,,,,110158,1,4662,,,,1,,,,,,,220,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,380,200,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4662.hit,ent.4662.die,ent.4662.idle,ent.4662.foot,ent.4662.attack1,,,,horse_4662_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
4663,音乐盒0级,,,,,,,,,,,,110152,,4663,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,200,120,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4663.hit,ent.4663.die,ent.4663.idle,ent.4663.foot,,,,,,,,1,,,,,,,1,,0.7,,,,,,,,,,,
4664,乐见音乐盒,,,,,,,,,,,,110152,1,4664,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,380,200,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4663.hit,ent.4663.die,ent.4663.idle,ent.4663.foot,ent.4663.attack1,,,,horse_4664_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
4665,乐见音乐盒,,,,,,,,,,,,110152,1,4664,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,380,200,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4663.hit,ent.4663.die,ent.4663.idle,ent.4663.foot,ent.4663.attack1,,,,horse_4664_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
4666,乐见音乐盒,,,,,,,,,,,,110152,1,4664,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,380,200,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4663.hit,ent.4663.die,ent.4663.idle,ent.4663.foot,ent.4663.attack1,,,,horse_4664_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
46634,乐见音乐盒,,,,,,,,,,,,110152,1,4664,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,380,200,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4663.hit,ent.4663.die,ent.4663.idle,ent.4663.foot,ent.4663.attack1,,,,horse_4664_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
46635,逐星乐盒,,,,,,,,,,,,110152,2,4665,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,380,200,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4663.hit,ent.4663.die,ent.4663.idle,ent.4663.foot,ent.4663.attack1,,,,horse_4664_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
46636,逐星乐盒,,,,,,,,,,,,110152,2,4665,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,380,200,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4663.hit,ent.4663.die,ent.4663.idle,ent.4663.foot,ent.4663.attack1,,,,horse_4664_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
46637,逐星乐盒,,,,,,,,,,,,110152,2,4665,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,380,200,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4663.hit,ent.4663.die,ent.4663.idle,ent.4663.foot,ent.4663.attack1,,,,horse_4664_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
46638,逐星乐盒,,,,,,,,,,,,110152,2,4665,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,380,200,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4663.hit,ent.4663.die,ent.4663.idle,ent.4663.foot,ent.4663.attack1,,,,horse_4664_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
46639,逐星乐盒,,,,,,,,,,,,110152,2,4665,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,380,200,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4663.hit,ent.4663.die,ent.4663.idle,ent.4663.foot,ent.4663.attack1,,,,horse_4664_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
46640,星穹之乐,,,,,,,,,,,,110152,3,4666,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,500,200,160,200,280,400,,450,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4663.hit,ent.4663.die,ent.4663.idle,ent.4663.foot,ent.4663.attack2,,,,horse_4666_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
4667,秋千坐骑0级,,,,,,,,,,,,110159,,4667,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,200,120,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4667.hit,ent.4667.die,ent.4667.idle,ent.4667.foot,,,,,,,,1,,,,,,,1,,0.7,,,,,,,,,,,
4668,翠叶新芽,,,,,,,,,,,,110159,1,4668,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,380,200,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4667.hit,ent.4667.die,ent.4667.idle,ent.4667.foot,ent.4667.attack1,,,,horse_4668_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
4669,翠叶新芽,,,,,,,,,,,,110159,1,4668,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,380,200,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4667.hit,ent.4667.die,ent.4667.idle,ent.4667.foot,ent.4667.attack1,,,,horse_4668_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
4670,翠叶新芽,,,,,,,,,,,,110159,1,4668,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,380,200,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4667.hit,ent.4667.die,ent.4667.idle,ent.4667.foot,ent.4667.attack1,,,,horse_4668_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
46674,翠叶新芽,,,,,,,,,,,,110159,1,4668,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,380,200,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4667.hit,ent.4667.die,ent.4667.idle,ent.4667.foot,ent.4667.attack1,,,,horse_4668_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
46675,悠扬长枝,,,,,,,,,,,,110159,2,4669,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,380,200,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4667.hit,ent.4667.die,ent.4667.idle,ent.4667.foot,ent.4667.attack1,,,,horse_4668_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
46676,悠扬长枝,,,,,,,,,,,,110159,2,4669,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,380,200,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4667.hit,ent.4667.die,ent.4667.idle,ent.4667.foot,ent.4667.attack1,,,,horse_4668_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
46677,悠扬长枝,,,,,,,,,,,,110159,2,4669,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,380,200,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4667.hit,ent.4667.die,ent.4667.idle,ent.4667.foot,ent.4667.attack1,,,,horse_4668_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
46678,悠扬长枝,,,,,,,,,,,,110159,2,4669,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,380,200,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4667.hit,ent.4667.die,ent.4667.idle,ent.4667.foot,ent.4667.attack1,,,,horse_4668_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
46679,悠扬长枝,,,,,,,,,,,,110159,2,4669,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,380,200,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4667.hit,ent.4667.die,ent.4667.idle,ent.4667.foot,ent.4667.attack1,,,,horse_4668_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
46680,童梦翩跹,,,,,,,,,,,,110159,3,4670,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,500,200,160,200,280,400,,450,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4667.hit,ent.4667.die,ent.4667.idle,ent.4667.foot,ent.4667.attack2,,,,horse_4669_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
4671,贝壳坐骑0级,,,,,,,,,,,,110160,,4671,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,,,,,,,,,,,7,2.6,16,5000,200,120,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4671.hit,ent.4671.die,ent.4671.idle,ent.4671.foot,,,,,,,,1,,,,,,,1,,0.7,,,,,,,,,,,
4672,微光星贝,,,,,,,,,,,,110160,1,4672,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,,,,,,,,,,,7,2.6,16,5000,380,200,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4671.hit,ent.4671.die,ent.4671.idle,ent.4671.foot,ent.4671.attack1,,,,horse_4672_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
4673,微光星贝,,,,,,,,,,,,110160,1,4672,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,380,200,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4671.hit,ent.4671.die,ent.4671.idle,ent.4671.foot,ent.4671.attack1,,,,horse_4672_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
4674,微光星贝,,,,,,,,,,,,110160,1,4672,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,380,200,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4671.hit,ent.4671.die,ent.4671.idle,ent.4671.foot,ent.4671.attack1,,,,horse_4672_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
46714,微光星贝,,,,,,,,,,,,110160,1,4672,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,380,200,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4671.hit,ent.4671.die,ent.4671.idle,ent.4671.foot,ent.4671.attack1,,,,horse_4672_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
46715,浮光梦境,,,,,,,,,,,,110160,2,4673,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,,,,,,,,,,,7,2.6,16,5000,380,200,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4671.hit,ent.4671.die,ent.4671.idle,ent.4671.foot,ent.4671.attack1,,,,horse_4672_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
46716,浮光梦境,,,,,,,,,,,,110160,2,4673,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,380,200,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4671.hit,ent.4671.die,ent.4671.idle,ent.4671.foot,ent.4671.attack1,,,,horse_4672_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
46717,浮光梦境,,,,,,,,,,,,110160,2,4673,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,380,200,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4671.hit,ent.4671.die,ent.4671.idle,ent.4671.foot,ent.4671.attack1,,,,horse_4672_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
46718,浮光梦境,,,,,,,,,,,,110160,2,4673,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,380,200,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4671.hit,ent.4671.die,ent.4671.idle,ent.4671.foot,ent.4671.attack1,,,,horse_4672_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
46719,浮光梦境,,,,,,,,,,,,110160,2,4673,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,380,200,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4671.hit,ent.4671.die,ent.4671.idle,ent.4671.foot,ent.4671.attack1,,,,horse_4672_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
46720,珊海星歌,,,,,,,,,,,,110160,3,4674,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,,,,,,,,,,,7,2.6,16,5000,380,200,160,200,280,400,,450,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4671.hit,ent.4671.die,ent.4671.idle,ent.4671.foot,ent.4671.attack1,,,,horse_4673_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
4675,冰晶精灵 雪糯儿,,,,,,,,,,,,140374,1,4675,,,,1,,,,,,,220,,,,,,,,,,,,,,,,1,,,,,,,,,,,7,2.6,16,5000,160,160,160,300,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,变形坐骑,,,,,,,,,,,,
4676,冰晶精灵 雪糯儿,,,,,,,,,,,,140374,1,4676,,,,1,,,,,,,220,,,,,,,,,,,,,,,,1,,,,,,,,,,,7,2.6,16,5000,160,160,160,160,160,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140374_2,,,1,,,,,,,1,变形坐骑,,,,,,,,,,,,
4677,锦鲤0级,,,,,,,,,,,,110161,,4677,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,,,,,,,,,,,7,2.6,16,5000,200,120,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4678.hit,ent.4678.die,ent.4678.idle,ent.4678.foot,,,,,,,,1,,,,,,,1,,0.7,,,,,,,,,,,
4678,游鲤跃金,,,,,,,,,,,,110161,1,4678,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,,,,,,,,,,,7,2.6,16,5000,380,200,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4678.hit,ent.4678.die,ent.4678.idle,ent.4678.foot,,,,,horse_4678_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
4679,游鲤跃金,,,,,,,,,,,,110161,1,4678,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,380,200,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4678.hit,ent.4678.die,ent.4678.idle,ent.4678.foot,,,,,horse_4678_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
4680,游鲤跃金,,,,,,,,,,,,110161,1,4678,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,380,200,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4678.hit,ent.4678.die,ent.4678.idle,ent.4678.foot,,,,,horse_4678_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
46774,游鲤跃金,,,,,,,,,,,,110161,1,4678,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,380,200,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4678.hit,ent.4678.die,ent.4678.idle,ent.4678.foot,,,,,horse_4678_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
46775,明灯锦华,,,,,,,,,,,,110161,2,4679,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,,,,,,,,,,,7,2.6,16,5000,380,200,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4678.hit,ent.4678.die,ent.4678.idle,ent.4678.foot,,,,,horse_4678_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
46776,明灯锦华,,,,,,,,,,,,110161,2,4679,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,380,200,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4678.hit,ent.4678.die,ent.4678.idle,ent.4678.foot,,,,,horse_4678_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
46777,明灯锦华,,,,,,,,,,,,110161,2,4679,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,380,200,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4678.hit,ent.4678.die,ent.4678.idle,ent.4678.foot,,,,,horse_4678_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
46778,明灯锦华,,,,,,,,,,,,110161,2,4679,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,380,200,160,200,120,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.4678.hit,ent.4678.die,ent.4678.idle,ent.4678.foot,,,,,horse_4678_3,,,1,,,,,,,1,,0.7,,,,,,,,,,,
