id,备注,中文简体1,翻译标记（示例）：0407更新待译,,,,,,,,,,
1010003,YouMe,变声出错 ret = @1,,,,,,,,,,,
1010004,YouMe,原声,,,,,,,,,,,
1010005,YouMe,特工罗拉,,,,,,,,,,,
1010006,YouMe,妮妮,,,,,,,,,,,
1010007,YouMe,队长汤姆,,,,,,,,,,,
1010008,YouMe,卡卡,,,,,,,,,,,
1010009,YouMe,熊孩子,,,,,,,,,,,
1010010,YouMe,小淘气,,,,,,,,,,,
1010050,申诉文案,你已提交申诉，工作人员会在1-3天内审核完毕,,,,,,,,,,,
1010051,申诉文案,请输入不少于10个字的申诉原因,,,,,,,,,,,
1010052,申诉文案,查看审核规则,,,,,,,,,,,
1100001,新首页,专属奖励,,,,,,,,,,,
1100002,新首页,精彩推荐,,,,,,,,,,,
1100003,新首页,开始游戏,,,,,,,,,,,
1100004,新首页,一起创造新世界,,,,,,,,,,,
1100005,新首页,游戏大厅,,,,,,,,,,,
1100006,新首页,多人在线联机,,,,,,,,,,,
1100007,新首页,迷你工坊,,,,,,,,,,,
1100008,新首页,资源,,,,,,,,,,,
1100009,新首页,迷你商店,,,,,,,,,,,
1100010,新首页,福利,,,,,,,,,,,
1100011,新首页,大会员,,,,,,,,,,,
1100012,新首页,悦享卡,,,,,,,,,,,
1100013,新首页,果实,,,,,,,,,,,
1100014,新首页,社区,,,,,,,,,,,
1100015,新首页,家园,,,,,,,,,,,
1100016,新首页,好友,,,,,,,,,,,
1100017,新首页,好友正在玩游戏,,,,,,,,,,,
1100018,新首页,有@1条新消息,,,,,,,,,,,
1100019,新首页,有@1条新申请,,,,,,,,,,,
1100020,新首页,精彩活动,,,,,,,,,,,
1100021,新首页,送个性装扮,,,,,,,,,,,
1100022,新首页,免费领套装,,,,,,,,,,,
1100023,新首页,天前玩过,,,,,,,,,,,
1100024,新首页,小时前玩过,,,,,,,,,,,
1100025,新首页,分钟前玩过,,,,,,,,,,,
1100026,新首页,刚刚玩过,,,,,,,,,,,
1100027,新首页feed流反馈toast,"操作成功,感谢反馈,会减少此类内容推荐",,,,,,,,,,,
1100028,新首页feed流反馈toast,"操作成功, 感谢您的反馈",,,,,,,,,,,
1100029,新首页,功能已关闭,,,,,,,,,,,
1100030,玩伴,添加好友一起约玩,,,,,,,,,,,
1110001,新手引导信封,Hi~亲爱的冒险家：,,,,,,,,,,,
1110002,新手引导信封按钮,开启冒险,,,,,,,,,,,
1110003,新手引导信封,      欢迎你来到迷你世界的全新版本，让我们一起开始 探索吧！,,,,,,,,,,,
1110004,开始游戏,这里藏着创造世界的工具，来这里创作游戏与玩法，尽情挥洒你的创意吧！,,,,,,,,,,,
1110005,游戏大厅,迫不及待开启一局游戏？精选了超多你喜欢的游戏！快来试试看吧！,,,,,,,,,,,
1110006,创作中心,创造者们的大本营！从0到1的保姆级引导，还有海量素材库等你来一探究竟！,,,,,,,,,,,
1110007,迷你商店,酷炫皮肤、扭蛋碎片、幸运礼包都在这里！这里还有福利等着你噢！,,,,,,,,,,,
1110008,精彩活动,全新资讯入口！官方公告、版本前沿资讯、神秘豪礼、好友动态?你想看的，都在这里！,,,,,,,,,,,
1110009,家园,[家园] 的功能入口移动到这里啦！回家的时候可千万别走错啦!,,,,,,,,,,,
1110010,跳过,跳过,,,,,,,,,,,
1110100,生日派对,"你的生日是[color=#ffed21]@1月@2日[/color],派对尚未开始哦～",,,,,,,,,,,
1110101,生日派对,生日倒计时：,,,,,,,,,,,
1110102,生日派对,天,,,,,,,,,,,
1110103,生日派对,填写出生日期即可参与生日派对！成功参与即送永久四季装扮！不仅有专属的生日礼物，还可以跟好友一同庆祝。 听说每年生日领取的奖励都会越来越丰富噢！快加入进来吧~ 请选择正确的出生日期噢！因为每份生日礼物都是不同的~~,,,,,,,,,,,
1110104,生日派对,我正在《迷你世界》里参加生日派对，一起来参加吧！,,,,,,,,,,,
1110105,生日派对,过生日，分蛋糕，领限定装扮，与小伙伴们一起享受欢乐时光！,,,,,,,,,,,
1110106,生日派对,《迷你世界》生日派对开启！免费领生日专属头像框及生日专属装扮！,,,,,,,,,,,
1110107,生日派对,《迷你世界》生日派对开启！免费领生日专属头像框及生日专属装扮！,,,,,,,,,,,
1110108,生日派对,只有手机用户可以设置提醒哦～,,,,,,,,,,,
1110109,生日派对,操作过于频繁，请稍后再试,,,,,,,,,,,
1110110,生日派对,日历写入权限被关闭，无法开启提醒，是否前往开启？,,,,,,,,,,,
1110500,福利弹窗,特权,,,,,,,,,,,
1112000,新版账号管理,密码管理,,,,,,,,,,,
1112001,新版账号管理,安全认证,,,,,,,,,,,
1112002,新版账号管理,修改密码前，请选择已绑定的手机/邮箱进行安全验证,,,,,,,,,,,
1112003,新版账号管理,%s验证,,,,,,,,,,,
1112004,新版账号管理,你正在通过已绑定的%s验证修改密码,,,,,,,,,,,
1112005,新版账号管理,请填写%s验证码,,,,,,,,,,,
1112006,新版账号管理,填写邮箱验证码,,,,,,,,,,,
1112007,新版账号管理,无法验证？试试,,,,,,,,,,,
1112008,新版账号管理,账号申诉,,,,,,,,,,,
1112009,新版账号管理,请设置@1：@2的密码,,,,,,,,,,,
1112010,新版账号管理,请设置迷你号：%s的问题密码，问题密码和密码都可用于游戏登录,,,,,,,,,,,
1112011,新版账号管理,温馨提示：,,,,,,,,,,,
1112012,新版账号管理,1、用迷你号和密码可在别的设备登录（好友、账号货币/道具会保留，存档分享后才会保留）,,,,,,,,,,,
1112013,新版账号管理,密码由@1-@2位组成,,,,,,,,,,,
1112014,新版账号管理,密码不能少于@1位,,,,,,,,,,,
1112015,新版账号管理,@1-@2位，包含字母/数字/符号至少2种,,,,,,,,,,,
1112016,新版账号管理,输入答案，@1位以上,,,,,,,,,,,
1112017,新版账号管理,问题密码,,,,,,,,,,,
1112018,新版账号管理,再输一遍上面的密码,,,,,,,,,,,
1112019,新版账号管理,加设问题密码,,,,,,,,,,,
1112020,新版账号管理,当前账号未绑定手机，请先绑定手机,,,,,,,,,,,
1112021,新版账号管理,当前账号未绑定邮箱，请先绑定邮箱,,,,,,,,,,,
1112022,新版账号管理,选择找回方式,,,,,,,,,,,
1112023,新版账号管理,%s找回,,,,,,,,,,,
1112024,新版账号管理,请输入要找回账号绑定的%s,,,,,,,,,,,
1112025,新版账号管理,为保障你的账号安全，建议你尽快绑定手机和邮箱，可用于修改密码和账号找回,,,,,,,,,,,
1112026,新版账号管理,迷你号注销,,,,,,,,,,,
1112027,新版账号管理,注销后，您的迷你号将无法登录，账号信息和个人数据（所有道具、货币、发布的地图、资源等内容）将一起被删除,,,,,,,,,,,
1112028,新版账号管理,注销之前，我们将进行以下认证，以保证您的账号和财产安全,,,,,,,,,,,
1112029,新版账号管理,请仔细阅读[color=#76b04a]《迷你号注销协议》[/color]再进行操作,,,,,,,,,,,
1112030,新版账号管理,更多登录方式,,,,,,,,,,,
1112031,新版账号管理,请输入答案,,,,,,,,,,,
1112032,新版账号管理,密码至少包含字母、数字、符号2种形式，如a、2、?,,,,,,,,,,,
1112033,新版账号管理,请输入问题,,,,,,,,,,,
1112034,新版账号管理,为保障你的账号安全，修改密码前请先绑定手机或邮箱,,,,,,,,,,,
1112035,新版账号管理,立即绑定,,,,,,,,,,,
1112036,新版账号管理,暂时不,,,,,,,,,,,
1112037,新版账号管理,%s绑定,,,,,,,,,,,
1112038,新版账号管理,%s换绑,,,,,,,,,,,
1112039,新版账号管理,你已经绑定过手机,,,,,,,,,,,
1112040,新版账号管理,你已经绑定过邮箱,,,,,,,,,,,
1112041,新版账号管理,密码不能为同一个数字/字母/符号,,,,,,,,,,,
1112042,新版账号管理,%s解绑需要对已绑定的%s进行验证，请输入验证码进行解绑，解绑后可以重新绑定%s,,,,,,,,,,,
1112043,新版账号管理,%s换绑前需要对原绑定的%s进行验证，请输入验证码确认身份,,,,,,,,,,,
1112044,新版账号管理,%s解绑,,,,,,,,,,,
1112045,新版账号管理,请输入要绑定的%s,,,,,,,,,,,
1112046,新版账号管理,请输入要换绑的%s,,,,,,,,,,,
1112047,新版账号管理,密码不能为连续的数字或字母,,,,,,,,,,,
1112048,新版账号管理,请输入迷你号,,,,,,,,,,,
1112049,新版账号管理,%s找回成功,,,,,,,,,,,
1112050,新版账号管理,%s绑定成功,,,,,,,,,,,
1112051,新版账号管理,%s换绑成功,,,,,,,,,,,
1112052,新版账号管理,重置密码,,,,,,,,,,,
1112053,新版账号管理,已为你找回@1：@2，请重新设置新的密码，以保障你的账号安全。,,,,,,,,,,,
1112054,新版账号管理,密    码：,,,,,,,,,,,
1112055,新版账号管理,问    题：,,,,,,,,,,,
1112056,新版账号管理,答    案：,,,,,,,,,,,
1112057,新版账号管理,你的迷你号不存在被盗、被封等风险,,,,,,,,,,,
1112058,新版账号管理,你的迷你号开发者相关的货币余额结算清零,,,,,,,,,,,
1112059,新版账号管理,账号存在安全风险,,,,,,,,,,,
1112060,新版账号管理,你的迷你号15天内有过更改密码等敏感操作，请保证你的账号安全,,,,,,,,,,,
1112061,新版账号管理,开发者相关余额尚未结清,,,,,,,,,,,
1112062,新版账号管理,请先前往开发者创作服务平台结算相关余额，再注销迷你号,,,,,,,,,,,
1112063,新版账号管理,设备管理,,,,,,,,,,,
1112064,新版账号管理,登录设备管理:,,,,,,,,,,,
1112065,新版账号管理,开启后，可查看登录该迷你号的设备信息,,,,,,,,,,,
1112066,新版账号管理,最近登录过的设备:,,,,,,,,,,,
1112067,新版账号管理,本机,,,,,,,,,,,
1112068,新版账号管理,该迷你号还没有绑定手机，请先绑定手机后，可以%s登录设备管理。,,,,,,,,,,,
1112069,新版账号管理,"                    确定关闭登录设备管理吗？
              关闭后，不展示登录过的设备信息",,,,,,,,,,,
1112070,新版账号管理,找回迷你号,,,,,,,,,,,
1112071,新版账号管理,注册新迷你号,,,,,,,,,,,
1112072,新版账号管理,提交注册,,,,,,,,,,,
1112073,新版账号管理,温馨提示：请妥善保存账号密码，确保账号信息的安全。,,,,,,,,,,,
1112074,新版账号管理,你已成功注册迷你号！请认真保存下面的迷你号和密码，可以用纸笔记下，或者保存图片到相册。,,,,,,,,,,,
1112075,新版账号管理,密码：,,,,,,,,,,,
1112076,新版账号管理,登录其他迷你号,,,,,,,,,,,
1112077,新版账号管理,问题密码登录,,,,,,,,,,,
1112078,新版账号管理,迷你号删除,,,,,,,,,,,
1112079,新版账号管理,删除后，您的迷你号将无法登录，账号信息和个人数据（所有道具、货币、发布的地图、资源等内容）将一起被删除,,,,,,,,,,,
1112080,新版账号管理,删除之前，我们将进行以下认证，以保证您的账号和财产安全,,,,,,,,,,,
1112081,新版账号管理,请仔细阅读[color=#76b04a]《迷你号删除协议》[/color]再进行操作,,,,,,,,,,,
1112082,新版账号管理,你的账号验证信息失效，为了你的账号安全，请重新输入密码登录,,,,,,,,,,,
1112083,新版账号管理,直接保存,,,,,,,,,,,
1112084,新版账号管理,%s入口暂未开放,,,,,,,,,,,
1112085,新版账号管理,请先完成账号验证：,,,,,,,,,,,
1112086,新版账号管理,其他账号登录,,,,,,,,,,,
1112087,新版账号管理,问答,,,,,,,,,,,
1112088,新版账号管理,请输入账号,,,,,,,,,,,
1112089,新版账号管理,请选择安全问题,,,,,,,,,,,
1112090,新版账号管理,请输入问题答案,,,,,,,,,,,
1112091,新版账号管理,@1由@2-@3位组成,,,,,,,,,,,
1112092,新版账号管理,@1需小于等于@2位,,,,,,,,,,,
1112093,新版账号管理,@1需包含@2,,,,,,,,,,,
1112094,新版账号管理,数字,,,,,,,,,,,
1112095,新版账号管理,字母,,,,,,,,,,,
1112096,新版账号管理,请输入@1-@2位账号，需包含字母,,,,,,,,,,,
1112097,新版账号管理,请输入@1-@2位密码，需包含数字和字母,,,,,,,,,,,
1112098,新版账号管理,请再次输入密码,,,,,,,,,,,
1112099,新版账号管理,@1不能含有特殊字符,,,,,,,,,,,
1112100,新版账号管理,@1不能含有非法字符,,,,,,,,,,,
1112101,新版账号管理,已有账号，去登录,,,,,,,,,,,
1112102,新版账号管理,新账号已注册成功，下次可使用账号密码登录,,,,,,,,,,,
1112103,新版账号管理,@1不能为空,,,,,,,,,,,
1112104,新版账号管理,当前登录@1：,,,,,,,,,,,
1112105,新版账号管理,完善账号信息，可用于账号找回，保障你的账号安全,,,,,,,,,,,
1112106,新版账号管理,账号绑定,,,,,,,,,,,
1112107,新版账号管理,完善账号信息，可用于账号找回，保障你的账号安全,,,,,,,,,,,
1112108,新版账号管理,验证手机,,,,,,,,,,,
1112109,新版账号管理,验证邮箱,,,,,,,,,,,
1112110,新版账号管理,安全登录验证,,,,,,,,,,,
1112111,新版账号管理,在新设备登录时需进行安全认证,,,,,,,,,,,
1112112,新版账号管理,删除列表中的账号记录将不可恢复，确定删除？,,,,,,,,,,,
1112113,新版账号管理,设置帐号密码，可切换设备登录（好友、帐号货币/道具会保留）。需注意帐号信息保密，谨防密码泄露。,,,,,,,,,,,
1112114,新版账号管理,找回帐号,,,,,,,,,,,
1112115,新版账号管理,通过@1找回以下帐号，请选择帐号设置新密码,,,,,,,,,,,
1112116,新版账号管理,苹果,,,,,,,,,,,
1112117,新版账号管理,@1帐号@2绑定的迷你号@3登录成功,,,,,,,,,,,
1112118,新版账号管理,@1帐号@2创建迷你号成功,,,,,,,,,,,
1112119,新版账号管理,登录状态已过期，请重新登录,,,,,,,,,,,
1112120,新版账号管理,@1退出失败,,,,,,,,,,,
1112121,新版账号管理,迷你号@1已注销，你可创建新号进入游戏,,,,,,,,,,,
1112122,新版账号管理,迷你号@1已封停，你可进行账号申诉了解封禁情况,,,,,,,,,,,
1112123,新版账号管理,登录其他账号,,,,,,,,,,,
1112124,新版账号管理,输入账号,,,,,,,,,,,
1112125,新版账号管理,创建账号,,,,,,,,,,,
1112126,新版账号管理,帐号：[color=#76B04A]@1[/color],,,,,,,,,,,
1112127,新版账号管理,密码：[color=#76B04A]@1[/color],,,,,,,,,,,
1112128,新版账号管理,请求您的存储权限：用于本地历史登录账号信息及地图游戏资源获取；如果拒绝，将无法读取您的历史游戏账号或地图。,,,,,,,,,,,
1112129,新版账号管理,您想要切换登录的@1@2 需要更换地图文件，点击重启游戏进行更换哦！,,,,,,,,,,,
1112130,新版账号管理,切换目录,,,,,,,,,,,
1112131,新版账号管理,提醒：切换后需要重新启动客户端,,,,,,,,,,,
1112132,新版账号管理,目录@1：@2,,,,,,,,,,,
1112133,新版账号管理,正在使用,,,,,,,,,,,
1112134,新版账号管理,今天使用,,,,,,,,,,,
1112135,新版账号管理,@1@2前使用,,,,,,,,,,,
1112136,新版账号管理,您选择切换的地图目录@1 需重启游戏后进行数据刷新,,,,,,,,,,,
1112137,新版账号管理,当前账号在不同目录里有地图，正在使用目录@1，若有地图未展示，可尝试,,,,,,,,,,,
1112138,新版账号管理,重启游戏,,,,,,,,,,,
1112139,新版账号管理,当前正在使用的目录无法切换哦！,,,,,,,,,,,
1112140,新版账号管理,如果你想重新获取全部地图文件，请前往系统设置-应用权限中，允许迷你世界访问所有文件的管理权限！,,,,,,,,,,,
1112141,新版账号管理,请输入验证码进行安全验证,,,,,,,,,,,
1112142,新版账号管理,换一张,,,,,,,,,,,
1112499,新版账号管理,-1112499,,,,,,,,,,,
1112500,聚合,1112500,,,,,,,,,,,
1112501,聚合,账    号：,,,,,,,,,,,
1112502,聚合,桌面,,,,,,,,,,,
1112503,聚合,已保存@1到@2，请注意个人帐号安全！,,,,,,,,,,,
1112504,聚合,Apple登录,,,,,,,,,,,
1112505,聚合,账号名,,,,,,,,,,,
1112506,聚合,检查配置中,,,,,,,,,,,
1112507,聚合,世界方块正在拼命加载中,,,,,,,,,,,
1112508,聚合,当前网络断开，建议检查网络连接或切换其他网络后进行重新加载！,,,,,,,,,,,
1112509,聚合,当前网络较差，建议检查网络连接或切换其他网络后进行重新加载！,,,,,,,,,,,
1112510,聚合,重新加载,,,,,,,,,,,
1112511,账号管理-手机字段,登录手机每年可换绑@1次，手机换绑前需要对原手机进行验证，请输入验证码确认身份：,,,,,,,,,,,
1112512,账号管理-手机字段,绑定失败，该手机号已绑定其他账号。如果绑定的不是您的账号，可通过找回账号或账号申诉功能进行处理。,,,,,,,,,,,
1112513,账号管理-手机字段,绑定成功，当前账号验证手机为@1，后续将使用该手机进行帐号验证与找回。,,,,,,,,,,,
1112514,账号管理-手机字段,绑定成功，当前账号登录手机为@1，为了您的账号安全，请重新登录。,,,,,,,,,,,
1112515,账号管理-手机字段,亲爱的冒险家，您的登录手机换绑次数已用完，如果当前登录手机已无法使用，请联系客服进行账号申诉。,,,,,,,,,,,
1112800,聚合错误码提示,1112800-1112899,,,,,,,,,,,
1112801,聚合错误码提示,业务异常,,,,,,,,,,,
1112802,聚合错误码提示,非法数据格式,,,,,,,,,,,
1112803,聚合错误码提示,非法签名,,,,,,,,,,,
1112804,聚合错误码提示,缺少必选参数,,,,,,,,,,,
1112805,聚合错误码提示,非法的参数,,,,,,,,,,,
1112806,聚合错误码提示,参数错误,,,,,,,,,,,
1112807,聚合错误码提示,登入失败，请检查用户或密码,,,,,,,,,,,
1112808,聚合错误码提示,系统繁忙，请稍后再试!,,,,,,,,,,,
1112809,聚合错误码提示,该账号已被封号,,,,,,,,,,,
1112810,聚合错误码提示,账号已存在,,,,,,,,,,,
1112811,聚合错误码提示,账号不存在,,,,,,,,,,,
1112812,聚合错误码提示,无效验证码,,,,,,,,,,,
1112813,聚合错误码提示,账号已绑定过手机号，请先解绑!,,,,,,,,,,,
1112814,聚合错误码提示,账号已绑定过邮箱号，请先解绑!,,,,,,,,,,,
1112815,聚合错误码提示,手机类账号不允许解绑手机号,,,,,,,,,,,
1112816,聚合错误码提示,邮箱类账号不允许解绑邮箱号,,,,,,,,,,,
1112817,聚合错误码提示,发送验证码失败,,,,,,,,,,,
1112818,聚合错误码提示,该手机号绑定已达上限,,,,,,,,,,,
1112819,聚合错误码提示,该邮箱绑定已达上限,,,,,,,,,,,
1112820,聚合错误码提示,该手机未被账号绑定,,,,,,,,,,,
1112821,聚合错误码提示,该邮箱未被账号绑定,,,,,,,,,,,
1112822,聚合错误码提示,该账号未绑定手机号,,,,,,,,,,,
1112823,聚合错误码提示,该账号未绑定邮箱,,,,,,,,,,,
1112824,聚合错误码提示,账号或密码错误,,,,,,,,,,,
1112825,聚合错误码提示,手机号或验证码错误,,,,,,,,,,,
1112826,聚合错误码提示,密码不符合规则,,,,,,,,,,,
1112827,聚合错误码提示,账号长度不符合规则,,,,,,,,,,,
1112828,聚合错误码提示,账号不符合规则,,,,,,,,,,,
1112829,聚合错误码提示,手机国际区号不能为空,,,,,,,,,,,
1112830,聚合错误码提示,邮箱号或验证码错误,,,,,,,,,,,
1112831,聚合错误码提示,无效渠道号,,,,,,,,,,,
1112832,聚合错误码提示,第三方渠道失败,,,,,,,,,,,
1112833,聚合错误码提示,尚未设置密码，请先使用重置密码功能设置密码!,,,,,,,,,,,
1112834,聚合错误码提示,绑定失败，该第三方账号已被绑定!,,,,,,,,,,,
1112835,聚合错误码提示,短信验证码发送已达上限,,,,,,,,,,,
1112836,聚合错误码提示,账号非快速注册用户,,,,,,,,,,,
1112837,聚合错误码提示,手机号已被绑定,,,,,,,,,,,
1112838,聚合错误码提示,邮箱号已被绑定,,,,,,,,,,,
1112839,聚合错误码提示,您的IP注册账号数量已达上限,,,,,,,,,,,
1112840,聚合错误码提示,您的设备注册账号数量已达上限,,,,,,,,,,,
1112841,聚合错误码提示,该手机号已被其他账号绑定,,,,,,,,,,,
1112842,聚合错误码提示,登录手机每年可换绑次数已用完,,,,,,,,,,,
1112900,好友优化,申请列表,,,,,,,,,,,
1112901,好友优化,查找好友,,,,,,,,,,,
1112902,好友优化,输入要添加的迷你号或用户昵称,,,,,,,,,,,
1112903,好友优化,扫一扫添加,,,,,,,,,,,
1112904,好友优化,您可能感兴趣的人：,,,,,,,,,,,
1112905,好友优化,您有%s条好友申请,,,,,,,,,,,
1112906,好友优化,查看主页,,,,,,,,,,,
1112907,好友优化,移除粉丝,,,,,,,,,,,
1112908,好友优化,关注/粉丝,,,,,,,,,,,
1112909,好友优化,互相关注,,,,,,,,,,,
1112910,好友优化,回粉,,,,,,,,,,,
1112911,好友优化,确认移除粉丝%s吗？移除后对方不再关注你且不会收到通知。,,,,,,,,,,,
1112912,好友优化,确认不再关注%s吗？,,,,,,,,,,,
1112913,好友优化,不再关注,,,,,,,,,,,
1112914,好友优化,今日来过,,,,,,,,,,,
1112915,好友优化,%s天前来过,,,,,,,,,,,
1112916,好友优化,%s月前来过,,,,,,,,,,,
1112917,好友优化,%s年前来过,,,,,,,,,,,
1112918,好友优化,单人游戏中,,,,,,,,,,,
1112919,好友优化,多人游戏中,,,,,,,,,,,
1112920,好友优化,在%s地图,,,,,,,,,,,
1112921,好友优化,暂时没有推荐,,,,,,,,,,,
1112922,好友优化,换个关键词试试,,,,,,,,,,,
1112923,好友优化,未找到搜索的好友，点击下方按钮前去添加好友,,,,,,,,,,,
1112924,好友优化,要跟随%s进入%s地图一起游戏吗？,,,,,,,,,,,
1112925,好友优化,您有%s条群组申请,,,,,,,,,,,
1112926,好友优化,您有%s条好友/群组申请,,,,,,,,,,,
1112927,好友优化,您的好友数量已达上限,,,,,,,,,,,
1112928,好友优化,对方的好友数量已达上限,,,,,,,,,,,
1112929,好友优化,好友申请提醒,,,,,,,,,,,
1112930,好友优化,游戏内好友申请弹框,,,,,,,,,,,
1112931,好友优化,清空申请,,,,,,,,,,,
1112932,好友优化,*仅保留7天内的好友申请,,,,,,,,,,,
1112933,好友优化,好友申请过多，您可以关闭提醒,,,,,,,,,,,
1112934,好友优化,<<前往设置,,,,,,,,,,,
1112935,好友优化,好友申请次数已达上限，请在%s后重试,,,,,,,,,,,
1112936,好友优化,小时,,,,,,,,,,,
1112937,好友优化,天,,,,,,,,,,,
1112938,好友优化,周,,,,,,,,,,,
1112939,好友优化,月,,,,,,,,,,,
1112940,好友优化,对方不允许追踪,,,,,,,,,,,
1112941,好友优化,允许好友申请,,,,,,,,,,,
1112942,好友优化,该用户拒绝任何好友申请,,,,,,,,,,,
1113000,新版账号管理预留,,,,,,,,,,,,
1113001,隐私协议（新页面）,我已详细阅读并同意[color=#76b04a]<html><a href='1'>《游戏许可及服务协议》</a></html>[/color]、[color=#76b04a]<html><a href='2'>《隐私政策》</a></html>[/color]、[color=#76b04a]<html><a href='3'>《隐私政策摘要》</a></html>[/color]、[color=#76b04a]<html><a href='4'>《儿童隐私政策》</a></html>[/color],,,,,,,,,,,
1113002,隐私协议同意（老页面）,我已详细阅读并同意 #L#cfa7a0f《游戏许可及服务协议》@@1#n、#L#cfa7a0f《隐私政策》@@2#n、#L#cfa7a0f《隐私政策摘要》@@3#n、#L#cfa7a0f《儿童隐私政策》@@4#n,,,,,,,,,,,
1113003,隐私协议服务协议（老页面）,《游戏许可及服务协议》,,,,,,,,,,,
1113004,隐私协议（老页面）,《隐私政,,,,,,,,,,,
1113005,隐私协议（老页面）,策》,,,,,,,,,,,
1113006,隐私协议儿童政策（老页面）,《儿童隐私政策》,,,,,,,,,,,
1113007,隐私协议_运营商,我已详细阅读并同意[color=#76b04a]<html><a href='0'>《%s》</a></html>[/color]、[color=#76b04a]<html><a href='1'>《游戏许可及服务协议》</a></html>[/color]、[color=#76b04a]<html><a href='2'>《隐私政策》</a></html>[/color]、[color=#76b04a]<html><a href='3'>《隐私政策摘要》</a></html>[/color]、[color=#76b04a]<html><a href='4'>《儿童隐私政策》</a></html>[/color],,,,,,,,,,,
1119999,账号预留配置,,,,,,,,,,,,
6660001,创作中心,创作中心,,,,,,,,,,,
6660002,创作中心,创作中心帮助,,,,,,,,,,,
6660003,创作中心,创作中心与你见面啦!创作中心将在后续服务你在迷你世界创作的方方面面，尽情期待~,,,,,,,,,,,
6660004,创作中心,作品管理,,,,,,,,,,,
6660005,创作中心,你还没有作品哦，试试创作一个吧,,,,,,,,,,,
6660006,创作中心,没有异常的地图,,,,,,,,,,,
6660201,创作中心-成长任务,成为认证创作者,,,,,,,,,,,
6660202,创作中心-成长任务,领取限定新手礼包,,,,,,,,,,,
6660203,创作中心-成长任务,去完成新手任务,,,,,,,,,,,
6660204,创作中心-成长任务,去认证创作者,,,,,,,,,,,
6660205,创作中心-成长任务,领取奖励,,,,,,,,,,,
6660206,创作中心-成长任务,有奖励未领取,,,,,,,,,,,
6660207,创作中心-成长任务,已成为创作者@1天,,,,,,,,,,,
6660208,创作中心-成长任务,创作者Lv.,,,,,,,,,,,
6660209,创作中心-成长任务,去认证,,,,,,,,,,,
6660210,创作中心-成长任务,我的新手任务,,,,,,,,,,,
6660211,创作中心-成长任务,今日成长任务,,,,,,,,,,,
6660212,创作中心-成长任务,每日任务,,,,,,,,,,,
6660213,创作中心-成长任务,每周任务,,,,,,,,,,,
6660214,创作中心-成长任务,单次任务,,,,,,,,,,,
6660215,创作中心-成长任务,活跃度,,,,,,,,,,,
6660216,创作中心-成长任务,创想值,,,,,,,,,,,
6660217,创作中心-成长任务,等级权益,,,,,,,,,,,
6660218,创作中心-成长任务,当前未认证，马上开始新手任务完成认证吧！,,,,,,,,,,,
6660219,创作中心-成长任务,任务进度,,,,,,,,,,,
6660220,创作中心-成长任务,较上周   ,,,,,,,,,,,
6660221,创作中心-成长任务,活跃度奖励,,,,,,,,,,,
6660222,创作中心-成长任务,本周活跃值：,,,,,,,,,,,
6660223,创作中心-成长任务,新手帮助,,,,,,,,,,,
6660224,创作中心-成长任务,创作者帮助,,,,,,,,,,,
6660225,创作中心-成长任务,创作者等级说明,,,,,,,,,,,
6660226,创作中心-成长任务,新手礼包详情,,,,,,,,,,,
6660227,创作中心-成长任务,恭喜你完成任务,,,,,,,,,,,
6660228,创作中心-成长任务,任务奖励已投送至你的仓库,,,,,,,,,,,
6660229,创作中心-成长任务,好的，知道了,,,,,,,,,,,
6660230,创作中心-成长任务,等级权益,,,,,,,,,,,
6660231,创作中心-成长任务,创作权益,,,,,,,,,,,
6660232,创作中心-成长任务,等级提升奖励,,,,,,,,,,,
6660233,创作中心-成长任务,活跃度奖励,,,,,,,,,,,
6660234,创作中心-成长任务,等级权益,,,,,,,,,,,
6660235,创作中心-成长任务,创作权益,,,,,,,,,,,
6660236,创作中心-成长任务,等级提升奖励,,,,,,,,,,,
6660237,创作中心-成长任务,活跃度奖励,,,,,,,,,,,
6660238,创作中心-成长任务,恭喜您已完成目标,,,,,,,,,,,
6660239,创作中心-成长任务,相关奖励物品已放置你的仓库中,,,,,,,,,,,
6660240,创作中心-成长任务,"Q：什么是创作者等级？
A：创作者等级是迷你世界创作者的创作能力的表现，等级越高，说明创作者的创作能力越高。我们也会根据创作者的等级发放创作的相关权益，如更多的存档位置、更高级的创作工具使用权限等。
创作者等级是根据创想值决定的。",,,,,,,,,,,
6660241,创作中心-成长任务,"Q：什么是创想值？如何提升创想值和创作者等级？
A：创想值是通过多个维度综合评估创作者创作能力的数值体系。
如果想提升自己的创想值，可以多多创作优质的地图，关注并提升自己作品的各项数据，如地图作品的表现数据、地图作品的受欢迎程度，迷你世界会根据创作者近期的创作表现和创作数据，以自然周进行考核，如果足够出色，即可获得相应的创想值。",,,,,,,,,,,
6660242,创作中心-成长任务,"Q：什么是创作者任务？
A：通过完成创作者任务，产生的游戏行为有机会产生创想值，另外部分创作者任务可直接获得创想值和活跃值，活跃值累计达一定值可领先周活跃奖励礼包。",,,,,,,,,,,
6660243,创作中心-成长任务,已完成,,,,,,,,,,,
6660244,创作中心-成长任务,Q：新手任务是什么？\nA：新手任务可以带您了解迷你世界创作的基础内容，完成所有新手任务后还可以认证成为官方创作者，不但领取许多礼包奖励，还会解锁众多创作权益。,,,,,,,,,,,
6660245,创作中心-成长任务,完成其他两个任务才可以解锁哦,,,,,,,,,,,
